data,no1,no2,no3,no4,no5
2014-06-30 14:00:00, 0.547719,-0.250204,1.393680,-0.451707,-1.251582
2014-06-30 15:00:00, -1.828265,-0.258570,0.028877,0.055923,-0.167135
2014-06-30 16:00:00, -0.091764,-1.584528,-0.318062,1.505146,0.875740
2014-06-30 17:00:00, -0.096260,0.529814,0.441264,0.517733,0.007794
2014-06-30 18:00:00, 0.219130,-0.876017,-1.654552,1.128598,0.014641
2014-06-30 19:00:00, 0.142782,0.294750,0.545232,0.556863,-0.781589
2014-06-30 20:00:00, -1.016338,0.396039,-0.853446,3.289333,-1.567894
2014-06-30 21:00:00, -0.153148,-0.518901,-1.811651,-0.210986,-0.108650
2014-06-30 22:00:00, -1.291724,-0.589675,0.831754,0.262313,-0.151753
2014-06-30 23:00:00, -0.212511,1.025187,-0.678444,0.742756,-1.928757
2014-07-01 00:00:00, -0.311028,0.823228,-0.056016,0.185268,0.988111
2014-07-01 01:00:00, -0.080043,-0.701428,0.038366,-0.909202,0.600862
2014-07-01 02:00:00, 0.862069,0.475789,1.228863,-0.347684,-1.146773
2014-07-01 03:00:00, 1.226482,-1.242778,0.593381,0.983210,0.193150
2014-07-01 04:00:00, -0.003922,-0.841059,1.030494,-0.529283,1.035028
2014-07-01 05:00:00, 0.573666,0.009209,0.042414,0.317584,0.277865
2014-07-01 06:00:00, 0.477274,0.417091,-0.454930,0.072202,-0.933333
2014-07-01 07:00:00, -0.799832,-0.918290,-0.341492,-1.220583,0.978331
2014-07-01 08:00:00, -0.662858,0.769192,1.470496,0.046064,1.236897
2014-07-01 09:00:00, 0.981408,0.328403,0.503636,0.444914,-0.988433
2014-07-01 10:00:00, -2.146769,0.080264,0.663690,-0.635513,-0.771759
2014-07-01 11:00:00, 1.235941,-1.074818,1.375798,0.166841,-1.071131
2014-07-01 12:00:00, 0.405217,-0.222443,-1.526747,-3.135372,1.042590
2014-07-01 13:00:00, -0.580751,1.692900,0.163596,-0.365056,0.496282
2014-07-01 14:00:00, 1.389721,0.219195,0.292564,0.011658,-0.988137
2014-07-01 15:00:00, -0.853745,0.494134,0.564355,0.095912,0.875134
2014-07-01 16:00:00, -0.714552,0.749798,0.202611,-0.792675,0.455381
2014-07-01 17:00:00, 1.029260,-1.110357,-0.111863,-1.708035,-0.787974
2014-07-01 18:00:00, 0.276051,0.196658,0.033223,1.381858,-0.551237
2014-07-01 19:00:00, 0.364515,1.880332,1.372111,-0.971378,-0.391838
2014-07-01 20:00:00, 0.289074,1.498725,0.692152,-0.669562,-0.516174
2014-07-01 21:00:00, 0.165424,0.922301,0.716966,-0.539118,1.211755
2014-07-01 22:00:00, -0.892701,-0.395970,-0.264572,-0.263633,-1.423308
2014-07-01 23:00:00, 0.470833,-0.982285,0.151259,0.771229,0.058030
2014-07-02 00:00:00, -1.360299,-0.835127,-0.753610,-0.979732,-0.990736
2014-07-02 01:00:00, 0.137274,-0.334189,0.621695,-0.873641,0.720959
2014-07-02 02:00:00, 0.271440,-1.672705,0.424402,0.350551,0.512946
2014-07-02 03:00:00, 0.693567,0.722056,-0.493510,-2.150676,-0.436563
2014-07-02 04:00:00, -0.421797,1.432215,-0.065488,-0.944833,-1.159412
2014-07-02 05:00:00, 0.795559,-1.246632,1.127213,-1.429942,0.363390
2014-07-02 06:00:00, -0.723978,-0.451279,0.845733,-0.192926,-0.614909
2014-07-02 07:00:00, 0.255810,-0.039641,0.300442,-1.359398,0.744839
2014-07-02 08:00:00, -0.587417,-0.342922,-0.419389,0.111569,0.405346
2014-07-02 09:00:00, -1.413914,0.423305,-0.109777,0.163102,3.286710
2014-07-02 10:00:00, 0.677752,-0.277459,0.160141,-1.021356,0.382136
2014-07-02 11:00:00, -0.088559,-0.613668,-2.213546,0.744381,-1.646801
2014-07-02 12:00:00, 0.469523,1.668689,0.576290,-2.498280,-0.495453
2014-07-02 13:00:00, 0.477925,0.235732,1.355031,0.040551,-0.299038
2014-07-02 14:00:00, 0.742189,-1.336537,-2.078249,-0.336769,0.219486
2014-07-02 15:00:00, -0.922550,0.076442,-0.322155,0.421884,-0.295863
2014-07-02 16:00:00, -0.932278,1.221246,-0.170892,-0.598776,-1.024520
2014-07-02 17:00:00, 1.616941,-0.552927,-0.330255,-0.843344,1.056060
2014-07-02 18:00:00, 1.069729,-0.700968,0.863525,0.582906,0.490490
2014-07-02 19:00:00, -2.312003,2.166624,0.435294,0.041205,0.566087
2014-07-02 20:00:00, -0.445335,0.356949,0.409204,-0.700102,2.154468
2014-07-02 21:00:00, 0.525795,-0.662642,0.222787,1.818968,0.976981
2014-07-02 22:00:00, 1.373614,-0.575265,0.799141,1.063461,-2.103959
2014-07-02 23:00:00, -0.290188,-0.573477,0.786397,-0.822928,-0.655658
2014-07-03 00:00:00, 0.327677,0.650485,-0.257509,0.349163,1.498092
2014-07-03 01:00:00, 0.544552,0.601237,-2.495312,-0.579487,2.277003
2014-07-03 02:00:00, -1.019874,2.279655,-0.999726,1.347057,-0.427759
2014-07-03 03:00:00, -0.581653,-0.689596,0.826567,1.788412,-0.750817
2014-07-03 04:00:00, -0.018276,-0.339600,-0.435636,0.199753,-0.896984
2014-07-03 05:00:00, -0.580814,-1.480065,1.982881,2.593531,0.686868
2014-07-03 06:00:00, -1.162733,0.646697,1.033372,-0.086150,0.375198
2014-07-03 07:00:00, -0.000267,0.883526,0.400313,0.505180,-0.765292
2014-07-03 08:00:00, -0.641038,-1.086139,-2.260982,0.529103,1.564490
2014-07-03 09:00:00, 0.595575,0.733451,-1.122604,0.855187,-0.106627
2014-07-03 10:00:00, 2.476315,-0.654624,-1.261534,-0.180360,0.831973
2014-07-03 11:00:00, -0.940670,-0.756316,0.485425,-0.453218,1.171012
2014-07-03 12:00:00, -0.702677,-0.348616,2.150420,-0.104073,1.082317
2014-07-03 13:00:00, -0.666169,-0.240069,-0.109898,-0.988858,-1.502241
2014-07-03 14:00:00, -0.085456,0.417893,0.158720,0.605956,1.321598
2014-07-03 15:00:00, 0.836771,0.759078,-1.163994,-1.045532,-1.487133
2014-07-03 16:00:00, 0.703369,0.005534,-1.375260,1.043271,-0.006489
2014-07-03 17:00:00, -0.462572,-0.190798,-0.651896,-1.181482,-0.030941
2014-07-03 18:00:00, 0.541506,1.705431,-0.213171,1.305051,-2.557172
2014-07-03 19:00:00, -1.132534,1.083180,-0.452227,-0.483134,0.429597
2014-07-03 20:00:00, -0.242185,-0.225997,-1.208087,-1.580533,-1.379777
2014-07-03 21:00:00, 1.685137,-1.317525,1.236010,0.612041,0.064274
2014-07-03 22:00:00, 0.528027,-0.182664,0.736078,-0.145315,-0.442636
2014-07-03 23:00:00, 0.122899,0.620921,-0.445933,0.833560,0.291445
2014-07-04 00:00:00, -1.685341,-0.373473,-0.728421,-1.816273,1.155974
2014-07-04 01:00:00, -0.269534,-0.652658,0.377683,-0.224758,0.277179
2014-07-04 02:00:00, 0.172293,-1.791714,1.933935,-1.565629,0.820749
2014-07-04 03:00:00, -1.305891,-0.375069,-0.381019,-0.653498,-0.131874
2014-07-04 04:00:00, 1.618461,0.695748,-0.111260,0.434621,-0.071586
2014-07-04 05:00:00, -0.891038,-1.603675,0.115739,0.845185,-0.903338
2014-07-04 06:00:00, -1.378492,-1.198634,0.767642,-1.997788,0.302317
2014-07-04 07:00:00, -0.071352,0.027329,0.340579,0.749012,-0.821860
2014-07-04 08:00:00, 0.276629,-0.434237,-0.699218,-1.380378,-0.131860
2014-07-04 09:00:00, -0.225753,-0.932956,2.982121,-0.984577,2.630733
2014-07-04 10:00:00, -1.036667,-0.116027,-0.383406,0.412528,0.040609
2014-07-04 11:00:00, 1.552478,0.036101,0.914775,-1.370019,0.954806
2014-07-04 12:00:00, 0.394293,0.112923,-1.794029,-0.057801,-1.884650
2014-07-04 13:00:00, -0.842589,1.271553,0.598197,-0.726150,0.001910
2014-07-04 14:00:00, 0.125074,0.810189,0.615426,0.529439,-1.409255
2014-07-04 15:00:00, -1.602293,-1.458025,1.256027,0.528700,-1.159330
2014-07-04 16:00:00, -1.253702,1.201743,1.299335,-0.129524,2.306446
2014-07-04 17:00:00, -0.679620,1.317163,-1.689059,-1.118512,-1.219660
2014-07-04 18:00:00, 1.424799,-0.510886,-1.761512,-1.436858,1.327474
2014-07-04 19:00:00, -0.545406,-2.076085,0.825752,1.091930,-0.015208
2014-07-04 20:00:00, 3.363635,1.669862,0.757843,0.353113,1.261845
2014-07-04 21:00:00, 0.111117,-0.991005,-0.573386,-0.633371,-0.310148
2014-07-04 22:00:00, 0.813670,-0.199603,0.684860,-1.018062,-0.329343
2014-07-04 23:00:00, 0.772228,0.151756,0.548496,-1.025964,-0.757714
2014-07-05 00:00:00, -1.491320,-0.744214,0.980154,-1.830230,-0.156958
2014-07-05 01:00:00, 2.467841,-1.572623,0.804637,0.520270,0.668464
2014-07-05 02:00:00, -1.677725,0.106700,1.307577,2.118550,-1.050057
2014-07-05 03:00:00, -0.308271,-1.556919,0.088114,-1.436269,-0.295079
2014-07-05 04:00:00, -0.894626,0.646294,0.034526,0.524478,0.940162
2014-07-05 05:00:00, -1.441506,-0.071178,-0.121335,-1.164505,-1.016328
2014-07-05 06:00:00, -0.662424,-0.468812,1.922815,-0.001676,2.621163
2014-07-05 07:00:00, -0.336873,0.714921,0.747263,-0.354329,-0.958719
2014-07-05 08:00:00, 1.538668,-0.755917,1.976439,-0.405892,-0.368261
2014-07-05 09:00:00, 0.699281,0.616647,1.656052,-0.381967,0.229835
2014-07-05 10:00:00, 0.500992,1.078437,0.847667,1.434663,1.898269
2014-07-05 11:00:00, -1.054781,0.083264,-0.538983,0.367389,-3.361566
2014-07-05 12:00:00, -0.824177,-0.487325,0.316233,1.799892,0.698115
2014-07-05 13:00:00, 1.214809,-0.023500,0.872055,1.442055,0.383658
2014-07-05 14:00:00, 1.034702,-0.098241,0.752346,-0.047760,0.681862
2014-07-05 15:00:00, -0.589758,0.435813,0.795402,1.116015,-0.995821
2014-07-05 16:00:00, 0.116123,-0.909492,-2.608398,-1.230440,-0.656916
2014-07-05 17:00:00, 0.893240,-0.584843,-1.385995,0.301306,0.236266
2014-07-05 18:00:00, 0.201048,0.855875,-0.406207,-0.298519,0.958682
2014-07-05 19:00:00, -1.208792,1.601855,0.432054,-1.050115,0.121644
2014-07-05 20:00:00, -0.307407,1.728155,-0.043505,-0.853760,1.359164
2014-07-05 21:00:00, -0.057853,0.513009,-0.197197,-0.014452,-0.004354
2014-07-05 22:00:00, -0.963753,-1.431569,-0.411141,0.821327,0.896989
2014-07-05 23:00:00, -0.218744,0.725963,-0.013054,-0.468093,-0.836384
2014-07-06 00:00:00, -0.054799,-0.066399,0.144777,-0.301156,0.803953
2014-07-06 01:00:00, 0.177685,-0.593623,-1.711319,0.035583,0.433092
2014-07-06 02:00:00, -0.069580,0.414337,-0.589934,-0.436961,-0.350516
2014-07-06 03:00:00, 0.784023,-0.128229,-1.412390,-1.078577,0.419680
2014-07-06 04:00:00, 0.668384,-1.049948,-0.078890,-0.071415,-0.792783
2014-07-06 05:00:00, 0.671544,-1.756045,-0.833046,-0.305107,-1.103559
2014-07-06 06:00:00, 1.202617,0.083097,0.141673,0.535104,-0.468873
2014-07-06 07:00:00, 0.277919,0.390852,1.028230,-1.254939,0.900474
2014-07-06 08:00:00, 0.499007,-0.583948,-1.238586,-1.043370,-0.688949
2014-07-06 09:00:00, 0.651461,1.133017,-0.835842,0.629518,1.125467
2014-07-06 10:00:00, -0.794047,-0.811040,-0.232908,1.415758,-1.793450
2014-07-06 11:00:00, 2.237948,0.924441,1.408280,-0.168092,-0.334157
2014-07-06 12:00:00, 0.700381,-0.859237,-0.122674,-1.400654,-1.072619
2014-07-06 13:00:00, 0.776776,-0.073116,0.593626,1.135154,1.544858
2014-07-06 14:00:00, -0.912477,-1.498769,-1.331449,0.767357,-0.932759
2014-07-06 15:00:00, -0.904565,-2.172012,1.304053,-0.880095,0.453382
2014-07-06 16:00:00, -1.243716,-0.736975,0.576071,-0.450806,0.575397
2014-07-06 17:00:00, 0.448515,1.192170,-0.732863,-1.076565,0.504520
2014-07-06 18:00:00, -0.102345,0.916250,-1.678984,0.535261,-1.745813
2014-07-06 19:00:00, 1.316338,-1.426732,-0.132630,-1.656775,-0.784122
2014-07-06 20:00:00, -1.093898,0.400853,-0.629136,-1.639317,1.306569
2014-07-06 21:00:00, 0.208965,1.253896,0.019794,0.751090,-0.885291
2014-07-06 22:00:00, 1.724396,-0.583389,0.357227,0.387315,1.205402
2014-07-06 23:00:00, 0.237228,1.386410,1.037584,-0.821217,0.262548
2014-07-07 00:00:00, 0.403043,-0.911323,-0.999013,-1.962981,-2.264660
2014-07-07 01:00:00, -0.688340,-1.137972,1.128271,-0.434541,-0.951196
2014-07-07 02:00:00, -1.929546,-0.252371,2.196847,-0.499155,0.550204
2014-07-07 03:00:00, 0.050835,-0.721133,0.106654,0.683549,0.269509
2014-07-07 04:00:00, -1.087139,-1.265869,-1.121012,-1.543196,0.260678
2014-07-07 05:00:00, -0.896193,-0.193160,-1.125939,0.054407,-2.699119
2014-07-07 06:00:00, 0.049137,0.441032,0.670464,0.028276,0.531928
2014-07-07 07:00:00, 0.672302,0.442115,0.243821,-0.196267,1.020085
2014-07-07 08:00:00, 1.226577,-0.482867,-2.034480,0.869991,-1.457178
2014-07-07 09:00:00, 0.679250,0.127894,2.116480,-0.278961,-0.614952
2014-07-07 10:00:00, -0.455106,-0.327944,0.402587,-0.606219,-0.472632
2014-07-07 11:00:00, -1.378396,0.811649,0.316032,-1.256935,-2.267332
2014-07-07 12:00:00, 0.764136,-1.240655,1.771789,-1.272895,1.570179
2014-07-07 13:00:00, 0.201651,-0.815553,-1.147587,-1.341094,0.057141
2014-07-07 14:00:00, -0.368389,-0.951537,0.074589,0.442113,1.541931
2014-07-07 15:00:00, -1.297308,1.223580,-0.272669,-0.926864,0.063967
2014-07-07 16:00:00, 0.659721,-1.234783,0.650114,-0.052348,-0.319977
2014-07-07 17:00:00, -0.817902,0.600329,-1.618302,0.508903,-1.232736
2014-07-07 18:00:00, -1.661257,-1.005897,-0.258311,0.196017,0.913941
2014-07-07 19:00:00, -0.062028,-0.730500,0.916327,-0.520548,0.579171
2014-07-07 20:00:00, 0.532298,1.412829,-1.110058,-0.761372,-0.652303
2014-07-07 21:00:00, 0.656486,1.413222,1.786544,-0.310298,-0.961960
2014-07-07 22:00:00, -0.057786,-0.609970,-0.579916,0.663674,-0.571806
2014-07-07 23:00:00, -1.050539,-1.456512,-0.381245,-0.893015,0.360191
2014-07-08 00:00:00, -0.590672,-0.034725,0.154895,-1.353121,1.214738
2014-07-08 01:00:00, -0.350055,1.365686,1.583733,1.120622,-0.593613
2014-07-08 02:00:00, -0.719893,-1.386063,-0.201387,-0.027090,1.033059
2014-07-08 03:00:00, -1.026614,0.387175,-0.772601,-0.145312,-1.047506
2014-07-08 04:00:00, -1.179576,-0.306125,-1.177300,-0.999152,0.313603
2014-07-08 05:00:00, -1.557407,-1.146508,-0.121815,1.286437,-1.219935
2014-07-08 06:00:00, -0.292429,-1.101845,1.261196,-0.834858,0.057815
2014-07-08 07:00:00, -0.499858,-0.571763,0.577637,0.685920,-0.489208
2014-07-08 08:00:00, 1.375675,-0.118430,0.310661,-0.145612,0.449019
2014-07-08 09:00:00, 0.039828,-1.380554,-0.933681,-0.227951,-1.594470
2014-07-08 10:00:00, -1.399958,-0.965384,0.742326,-0.295008,0.193675
2014-07-08 11:00:00, 0.451623,0.198395,-0.277150,0.728773,-0.193827
2014-07-08 12:00:00, 1.336954,0.180631,-1.032061,-1.053349,-0.027778
2014-07-08 13:00:00, -0.149797,-1.645515,0.387012,0.024891,-0.675914
2014-07-08 14:00:00, 0.921269,-0.861154,-2.241869,-0.582361,1.664661
2014-07-08 15:00:00, -0.307015,-2.028727,0.670042,1.090701,0.004534
2014-07-08 16:00:00, -1.678056,-0.232403,0.186048,0.317083,-0.906214
2014-07-08 17:00:00, -0.865067,0.153264,1.059745,-0.497784,0.648324
2014-07-08 18:00:00, -1.366785,-1.525078,-0.416447,-0.485498,0.518161
2014-07-08 19:00:00, 0.168122,0.126560,-0.816794,0.129047,-0.665262
2014-07-08 20:00:00, 1.329093,-0.884679,-0.989092,1.029920,0.221119
2014-07-08 21:00:00, -0.246383,0.653739,2.494404,-2.067506,-0.740853
2014-07-08 22:00:00, -0.607286,1.409625,-0.981122,-0.942977,0.823526
2014-07-08 23:00:00, 1.462755,0.160092,1.472330,0.166567,1.705670
2014-07-09 00:00:00, 0.742356,0.555766,-1.721212,0.337943,1.155436
2014-07-09 01:00:00, -0.565494,1.659471,0.000527,0.733686,-0.090551
2014-07-09 02:00:00, 0.773219,0.077734,-0.243780,3.176092,-0.656105
2014-07-09 03:00:00, 0.340645,-0.700278,-0.309814,2.106706,-0.265517
2014-07-09 04:00:00, -2.249801,-0.359966,0.770008,-2.715915,0.117035
2014-07-09 05:00:00, -0.648681,0.362439,1.372106,-1.043292,1.735482
2014-07-09 06:00:00, 1.487221,0.980145,-0.397025,1.760268,-1.880263
2014-07-09 07:00:00, -0.245886,-0.690747,0.988269,-1.220518,0.879821
2014-07-09 08:00:00, -1.984277,-0.561631,0.698136,-0.343521,-1.264083
2014-07-09 09:00:00, -1.504702,-0.775387,-0.566852,-0.137075,-0.898723
2014-07-09 10:00:00, 0.929388,0.000863,0.602022,-1.970815,0.154685
2014-07-09 11:00:00, 0.506436,-0.021787,1.265961,-0.392878,-0.167756
2014-07-09 12:00:00, 0.903906,-1.680323,0.377812,0.875793,1.227819
2014-07-09 13:00:00, -0.125336,-0.494195,-0.004416,1.121078,0.367225
2014-07-09 14:00:00, -0.027231,0.234937,-1.687033,2.100249,-0.764029
2014-07-09 15:00:00, 0.293724,1.797167,0.098920,1.250667,2.626297
2014-07-09 16:00:00, 0.586686,0.430021,-0.591253,0.045150,-0.739529
2014-07-09 17:00:00, 0.650132,1.086145,0.113767,-0.765751,1.849067
2014-07-09 18:00:00, -0.976885,0.682944,1.033614,-0.430489,0.403258
2014-07-09 19:00:00, -3.198478,-0.604570,0.510175,-0.708331,0.788823
2014-07-09 20:00:00, 0.520870,0.202600,0.309465,0.370473,2.291803
2014-07-09 21:00:00, 0.207374,0.690116,-0.654567,0.582110,0.388127
2014-07-09 22:00:00, 0.654772,1.458498,0.117863,-0.984589,-1.449456
2014-07-09 23:00:00, 1.210027,-1.167376,-1.064180,-0.378248,-0.799477
2014-07-10 00:00:00, 0.842575,1.485326,0.300784,-0.584839,0.209819
2014-07-10 01:00:00, 0.472650,-0.256892,0.607505,-0.964656,-0.250978
2014-07-10 02:00:00, 0.087244,-2.990171,1.688145,0.096526,0.087033
2014-07-10 03:00:00, -1.203032,0.195150,0.459369,-0.003730,-0.011723
2014-07-10 04:00:00, -0.588321,0.345367,-0.250841,-0.516084,-0.890506
2014-07-10 05:00:00, 1.006412,-0.251455,0.647720,0.353785,0.530031
2014-07-10 06:00:00, 0.219523,0.044290,0.971088,-0.883625,0.528265
2014-07-10 07:00:00, -0.360794,0.076286,-1.427907,-0.379462,2.618794
2014-07-10 08:00:00, 1.011872,0.534784,1.941309,-0.219758,0.780661
2014-07-10 09:00:00, -0.484866,-1.866752,0.209883,-0.300822,0.897785
2014-07-10 10:00:00, -0.418595,0.781106,1.041158,0.752203,1.884546
2014-07-10 11:00:00, -0.613172,-0.850014,1.188224,0.310707,-0.887625
2014-07-10 12:00:00, -2.474715,-0.012023,0.273206,-0.299000,0.593177
2014-07-10 13:00:00, -0.303689,2.640536,0.632766,-0.191455,-0.309357
2014-07-10 14:00:00, 0.998596,-1.661479,0.505800,1.778258,0.695836
2014-07-10 15:00:00, 0.828955,-0.771368,-0.887364,-0.401133,-1.799092
2014-07-10 16:00:00, 0.232339,-2.071733,-2.538227,-1.771727,-0.568896
2014-07-10 17:00:00, -0.972896,-0.903622,-0.048674,-1.268438,-0.663070
2014-07-10 18:00:00, 0.957093,-0.472822,-0.642628,1.118185,-1.752681
2014-07-10 19:00:00, -0.427928,2.236955,-0.229876,-0.067801,1.536858
2014-07-10 20:00:00, 1.841587,1.474926,1.555461,-0.898516,-0.723638
2014-07-10 21:00:00, -1.214434,-0.477039,1.445333,-0.278109,0.003498
2014-07-10 22:00:00, -0.031218,0.385227,-0.408736,0.300213,-0.621150
2014-07-10 23:00:00, 0.408109,1.159791,-1.687013,1.506538,1.455331
2014-07-11 00:00:00, 0.619526,0.406145,-0.990319,-0.589875,-0.432269
2014-07-11 01:00:00, 0.155185,-1.703486,0.865993,0.102280,-0.318297
2014-07-11 02:00:00, -0.709024,-1.243952,0.580084,-0.525153,-0.139313
2014-07-11 03:00:00, 0.375734,-0.908360,-0.748299,0.890005,0.029276
2014-07-11 04:00:00, -1.056901,0.965141,-1.059303,-0.848262,-0.739293
2014-07-11 05:00:00, -0.440178,-0.659023,-1.220325,-0.248459,0.139408
2014-07-11 06:00:00, -0.702575,0.434779,-1.545688,-0.038168,0.456174
2014-07-11 07:00:00, -1.878119,0.063551,0.745882,0.603553,0.180730
2014-07-11 08:00:00, -1.594010,-0.538020,-0.152920,-0.055239,-1.123863
2014-07-11 09:00:00, 1.106868,0.876660,0.973094,0.741621,-1.140798
2014-07-11 10:00:00, -0.588108,-1.618474,-1.228953,-0.162817,-0.346916
2014-07-11 11:00:00, 1.510991,-2.302669,0.046381,1.293946,0.581161
2014-07-11 12:00:00, 1.822486,-0.973187,-0.551119,0.577182,-0.777769
2014-07-11 13:00:00, -0.198742,0.435402,1.420858,-0.894002,0.978502
2014-07-11 14:00:00, 0.898337,-0.717954,-0.862906,0.262525,-0.009134
2014-07-11 15:00:00, -2.565996,-1.865035,-0.296179,0.934500,0.579754
2014-07-11 16:00:00, 0.165002,0.348970,-0.982520,1.225684,0.622830
2014-07-11 17:00:00, -1.461660,0.644689,-0.935003,-0.770741,0.194498
2014-07-11 18:00:00, -1.763533,-0.388233,0.963487,-1.710394,-0.116392
2014-07-11 19:00:00, 0.917359,-0.047162,-1.698843,-1.314368,0.652411
2014-07-11 20:00:00, 1.355187,0.330643,0.799384,1.349974,0.498689
2014-07-11 21:00:00, 0.492104,-1.214299,-0.727542,-0.500207,-0.233351
2014-07-11 22:00:00, 0.520038,0.712166,0.606225,-0.183849,-0.252313
2014-07-11 23:00:00, 0.471430,-0.380549,-0.319583,-1.081913,0.044808
2014-07-12 00:00:00, 0.647706,0.393074,-0.739887,-0.525565,0.958248
2014-07-12 01:00:00, -0.257893,0.172191,0.953319,-1.009382,0.035788
2014-07-12 02:00:00, -0.980879,0.057777,0.262078,0.309263,-0.358414
2014-07-12 03:00:00, -0.126436,0.002967,-1.020161,-0.524740,-0.202331
2014-07-12 04:00:00, 0.734750,0.435168,0.825371,1.407328,-0.565594
2014-07-12 05:00:00, -1.933281,1.852090,-0.926371,0.645151,0.794568
2014-07-12 06:00:00, -0.521746,0.285558,-0.152886,0.104971,0.263582
2014-07-12 07:00:00, -0.577265,0.583964,-0.218415,-0.904157,0.576847
2014-07-12 08:00:00, -0.751303,-0.351138,1.653909,-0.652465,-0.981990
2014-07-12 09:00:00, -1.516973,-0.285011,-0.665672,1.162721,0.966169
2014-07-12 10:00:00, 2.109769,-0.259934,0.095139,1.080400,0.020146
2014-07-12 11:00:00, -1.212678,1.466080,0.609279,-1.350031,0.134378
2014-07-12 12:00:00, 0.138173,-1.238124,0.541609,-1.450286,1.265864
2014-07-12 13:00:00, -0.849338,-1.296478,-0.778538,-1.718686,1.534048
2014-07-12 14:00:00, 0.493407,0.404603,-1.762599,-1.107407,1.317736
2014-07-12 15:00:00, -1.276402,0.393331,-0.165902,0.894553,-1.389688
2014-07-12 16:00:00, 0.666863,-0.129032,0.663409,0.426673,0.772712
2014-07-12 17:00:00, 0.756298,0.882539,1.692994,0.328205,2.444080
2014-07-12 18:00:00, 0.358060,-0.682635,-0.782102,-0.500988,0.472518
2014-07-12 19:00:00, 1.202707,-0.324860,-0.203082,0.385164,0.631905
2014-07-12 20:00:00, 0.737342,-1.711276,0.901261,-0.630065,-0.669136
2014-07-12 21:00:00, 0.677911,-2.616475,2.468163,0.603750,0.535152
2014-07-12 22:00:00, -1.739171,-0.768564,-0.196845,2.225373,-1.078178
2014-07-12 23:00:00, -0.109258,0.888423,-0.960339,0.565532,-1.474344
2014-07-13 00:00:00, 0.398078,1.165605,0.632353,1.324519,-0.570284
2014-07-13 01:00:00, 1.716412,0.801069,-0.210155,-0.962347,-0.310751
2014-07-13 02:00:00, -0.033401,1.059106,-0.172165,-0.214945,1.234152
2014-07-13 03:00:00, 0.649164,0.262179,0.112091,-0.483734,1.327170
2014-07-13 04:00:00, 1.064221,0.171501,-0.055364,-0.317190,-1.782183
2014-07-13 05:00:00, 0.088390,-1.317951,1.389191,1.122626,-1.491749
2014-07-13 06:00:00, 1.728011,-0.788164,0.694894,-0.161729,0.484255
2014-07-13 07:00:00, 1.059362,2.615100,-2.111666,0.354186,-1.115394
2014-07-13 08:00:00, -0.572504,-0.762576,0.122410,-0.599606,-1.045029
2014-07-13 09:00:00, -0.212502,0.818627,-0.424597,0.427119,0.766963
2014-07-13 10:00:00, 0.121790,0.809410,-0.105949,0.931536,0.632804
2014-07-13 11:00:00, 2.026680,-1.815296,-0.894786,0.448043,0.562709
2014-07-13 12:00:00, -1.538547,-0.341854,0.738160,0.623168,-0.117630
2014-07-13 13:00:00, -0.599891,-0.162018,0.080715,0.075024,0.190312
2014-07-13 14:00:00, -0.529376,-1.623466,0.797412,0.740518,1.163394
2014-07-13 15:00:00, -2.205235,0.726960,0.545416,-0.605347,0.053476
2014-07-13 16:00:00, 0.221924,-0.766915,0.635467,0.213730,-0.576412
2014-07-13 17:00:00, 0.639146,-1.187709,-0.138572,0.152726,0.525770
2014-07-13 18:00:00, -0.074985,-0.474299,-1.537939,0.076892,0.469358
2014-07-13 19:00:00, 0.068281,0.411284,-0.387847,-1.992999,0.266380
2014-07-13 20:00:00, 0.895038,-1.945159,0.878735,0.267321,-0.258404
2014-07-13 21:00:00, -0.301421,-0.964072,-1.041414,1.650947,-0.976596
2014-07-13 22:00:00, -1.644279,1.941535,0.481018,0.363089,0.568815
2014-07-13 23:00:00, 0.981345,-1.070914,0.417652,-0.141915,-0.316348
2014-07-14 00:00:00, -0.642694,-0.526214,-0.129927,-0.123080,-0.058657
2014-07-14 01:00:00, -0.827656,0.033762,-0.395456,-0.332324,-1.501207
2014-07-14 02:00:00, 1.102825,0.862192,-1.345007,-2.233318,-1.047798
2014-07-14 03:00:00, 1.477688,1.563807,0.292590,-0.259404,-0.002666
2014-07-14 04:00:00, -2.566816,0.281355,0.233570,0.390156,-0.397407
2014-07-14 05:00:00, 0.233927,2.007693,0.477257,0.892015,1.498383
2014-07-14 06:00:00, 0.165988,0.135763,-0.230286,-0.850939,0.302839
2014-07-14 07:00:00, -1.332184,0.957140,1.051283,-0.395019,-0.019797
2014-07-14 08:00:00, -0.075649,-1.163734,0.952032,0.524494,-1.212892
2014-07-14 09:00:00, -0.809294,0.126208,-1.433308,-0.600148,1.681624
2014-07-14 10:00:00, -0.832682,0.739640,0.713036,0.239416,-0.198000
2014-07-14 11:00:00, 0.962770,-0.703710,-0.200066,-0.367959,-0.330348
2014-07-14 12:00:00, 0.657446,1.698273,0.185840,-1.015568,-0.177437
2014-07-14 13:00:00, -0.085693,-1.407109,-1.138661,0.403394,1.685583
2014-07-14 14:00:00, 0.857304,-0.440945,2.161441,-0.603836,-1.265191
2014-07-14 15:00:00, -0.714488,-0.934144,-0.254962,0.684545,-0.175017
2014-07-14 16:00:00, -0.426855,-0.940261,0.858543,-1.757084,-0.777917
2014-07-14 17:00:00, -1.214241,0.258497,-0.094226,-0.508563,0.898379
